HomePlanet,CryoSleep,Destination,Age,VIP,Transported,TotalSpend
3,1,1,-1.9421782632244595,0,True,-0.527405394292201
1,0,1,2.522095151401805,0,False,-0.17148511272825595
1,0,3,-1.3841440863961765,0,False,-0.527405394292201
1,0,1,-0.12856718853253946,0,False,-0.021764677416762048
2,0,1,1.3362725256417036,1,False,4.95404802394976
1,1,1,-0.05881291642900406,0,True,-0.527405394292201
1,0,1,0.6387298046063499,0,False,-0.1616472372259949
1,0,1,0.49922126039927905,0,True,-0.2737287474124692
1,0,3,-0.407584276946681,0,True,-0.05448466479065112
1,0,1,-0.12856718853253946,0,False,-0.13775525386336088
1,0,1,-0.756355637464358,0,False,-0.24772864787077922
2,1,3,-0.8958641816714288,0,True,-0.527405394292201
1,0,1,-0.5470928211537518,0,True,-0.2754769413170522
1,0,3,-0.05881291642900406,0,True,-0.33064788424697966
1,0,1,-0.5470928211537518,0,False,-0.243161062816158
1,0,3,-2.011932535327995,0,True,-0.527405394292201
3,1,1,0.9875011651240267,0,True,-0.527405394292201
3,0,1,-0.2680757327396102,0,False,-0.26880980966133866
2,0,3,-0.6168470932572871,0,False,1.0382222213533459
2,1,3,0.1504498998816021,1,True,-0.527405394292201
3,0,1,-0.12856718853253946,0,False,0.09589428931533947
1,0,1,-1.9421782632244595,0,True,-0.527405394292201
2,1,3,0.9875011651240267,0,True,-0.527405394292201
1,1,1,-1.8026697190173888,0,False,-0.527405394292201
1,0,1,-2.011932535327995,0,False,-0.527405394292201
1,0,1,-0.4773385490502164,0,False,-0.2238366645081452
2,1,1,0.3597127161922083,0,True,-0.527405394292201
1,0,3,0.49922126039927905,0,True,-0.30078290504368715
3,0,2,0.08069562777806671,0,False,-0.07240365231262665
2,1,3,0.3597127161922083,0,True,-0.46622801966376987
3,0,1,1.9640609745735222,1,True,0.138759318289477
2,0,3,-2.478169566570024e-16,0,False,7.355234357330287
2,1,1,0.7084840767098852,0,True,-0.527405394292201
1,1,2,-0.756355637464358,0,True,-0.527405394292201
1,0,1,1.196763981434633,0,False,-0.12611642828003122
2,1,1,-2.478169566570024e-16,0,True,-0.527405394292201
2,0,1,-0.19832146063607484,0,True,1.2437635488113004
1,0,1,-1.5236526306032472,0,False,-0.527405394292201
2,1,3,-0.6866013653608226,0,True,-0.527405394292201
3,0,1,-0.6866013653608226,0,False,-0.527405394292201
1,0,1,-0.4773385490502164,0,False,-0.24386376820917666
1,1,3,1.54553534195231,0,True,-0.527405394292201
3,1,2,-0.12856718853253946,0,True,-0.527405394292201
1,1,1,-0.2680757327396102,0,True,-0.527405394292201
1,1,2,-0.756355637464358,0,True,-0.527405394292201
2,0,1,-0.19832146063607484,0,False,1.1474929099677456
1,1,1,-0.5470928211537518,0,False,-0.527405394292201
3,1,1,-0.12856718853253946,0,True,-0.527405394292201
1,1,2,0.6387298046063499,0,False,-0.527405394292201
1,0,1,0.9875011651240267,0,False,0.01859669608328823
2,0,3,-0.756355637464358,0,True,0.8941676157845231
3,0,1,-0.12856718853253946,0,False,-0.07099824152658935
1,0,1,-0.5470928211537518,0,False,0.2332731936504851
1,0,3,0.010941355674531326,0,True,-0.04183596771631547
1,0,1,-1.3143898142926411,0,False,-0.527405394292201
3,0,1,-0.6866013653608226,0,True,0.31513837193715755
3,0,1,0.42946698829574365,0,False,-0.19221492182230607
1,0,1,-0.5470928211537518,0,True,-0.2730260420194505
1,1,3,0.9875011651240267,0,False,-0.527405394292201
1,0,1,0.5689755325028144,0,False,-0.24351241551266734
3,0,1,-0.3378300048431456,0,True,-0.12405249869949725
1,0,1,-0.756355637464358,0,False,0.7065452758485443
1,0,2,-0.6168470932572871,0,True,-0.2979720834716125
3,0,2,0.7084840767098852,0,False,0.040029210570356986
1,0,1,0.2202041719851375,0,False,-0.21575555248843076
1,0,1,-0.12856718853253946,0,False,-0.2501881167463445
1,0,1,-0.4773385490502164,0,False,-0.05483601748716045
3,0,1,-0.4773385490502164,0,True,0.6050043465573497
2,0,1,-0.6866013653608226,0,False,0.22484072893426132
1,1,2,-0.8958641816714288,0,False,-0.527405394292201
1,0,1,-0.2680757327396102,0,False,-0.17745810856891447
1,1,3,-0.8958641816714288,0,True,-0.527405394292201
1,0,1,-0.8261099095678933,0,False,-0.12334979330647859
1,0,2,-0.8261099095678933,0,False,-0.2874315025763328
2,0,1,2.6616036956088758,0,True,1.3417909511374018
3,1,1,1.0572554372275622,0,True,-0.527405394292201
1,0,3,-0.6168470932572871,0,True,-0.1191335609483667
2,0,1,1.2665182535381683,0,True,1.2992772748597734
1,0,1,-1.0353727258784995,0,False,-0.13951201734590749
2,1,3,-0.2680757327396102,0,True,-0.527405394292201
2,1,2,0.010941355674531326,0,True,-0.527405394292201
1,0,1,-0.407584276946681,0,True,-0.20802579316522563
2,0,3,0.6387298046063499,0,False,0.9760327940711956
1,0,1,-1.4538983584997118,0,True,-0.527405394292201
3,0,1,-0.6168470932572871,0,True,-0.527405394292201
3,0,3,-0.407584276946681,0,False,0.18443516883568908
1,0,1,-0.12856718853253946,0,False,-0.33048751553544
1,0,1,-1.8724239911209242,0,True,-0.527405394292201
1,0,1,-0.407584276946681,0,False,-0.0393764988407502
1,0,1,2.0338152466770576,0,True,-0.1865932786781569
3,1,1,1.1270097093310976,0,True,-0.527405394292201
2,1,3,-0.12856718853253946,0,True,-0.4183648391699294
1,0,1,-0.3378300048431456,0,False,-0.26845845696482934
2,1,1,-0.756355637464358,0,True,-0.527405394292201
1,1,1,0.7782383488134206,0,True,-0.527405394292201
1,1,2,-0.8958641816714288,0,False,-0.527405394292201
1,1,3,1.4060267977452392,0,False,-0.527405394292201
1,0,1,1.4757810698487746,0,False,0.23678672061557832
1,1,1,-0.3378300048431456,0,True,-0.527405394292201
1,0,1,-0.407584276946681,0,False,-0.29129638223793536
1,0,1,-1.1748812700855702,0,False,-0.527405394292201
1,1,3,0.010941355674531326,0,False,-0.527405394292201
2,0,3,1.196763981434633,0,False,1.7138734567407756
3,1,1,-0.5470928211537518,0,True,-0.527405394292201
2,0,3,0.2899584440886729,0,False,2.9277970231804895
2,0,3,-0.05881291642900406,0,False,1.7057923447210612
2,1,3,0.7084840767098852,0,True,-0.527405394292201
3,0,3,-0.5470928211537518,0,True,0.29616532632565407
1,1,2,-1.8724239911209242,0,True,-0.4471366107765355
2,1,1,-1.8724239911209242,0,False,-0.527405394292201
3,1,1,0.010941355674531326,0,True,-0.527405394292201
2,0,1,-0.05881291642900406,0,False,0.4690308530082414
1,0,1,-0.4773385490502164,0,False,-0.18202569362353568
1,0,1,1.54553534195231,0,False,-0.33205329503301695
1,1,3,-2.478169566570024e-16,0,True,-0.46622801966376987
1,0,1,-0.407584276946681,0,True,-0.21575555248843076
3,1,1,-1.9421782632244595,0,True,-0.527405394292201
1,0,1,-1.1051269979820348,0,False,0.004191235526405953
2,1,3,-2.478169566570024e-16,0,True,-0.527405394292201
1,1,1,-0.9656184537749641,0,True,-0.527405394292201
1,0,1,0.49922126039927905,0,True,-0.4194981110280298
1,0,1,-0.12856718853253946,0,False,0.3597601643938417
1,0,1,-0.6168470932572871,0,False,-0.08047619475437745
1,1,2,-0.756355637464358,0,True,-0.527405394292201
2,1,3,0.9875011651240267,0,True,-0.527405394292201
2,0,1,1.6152896140558453,0,False,0.988330138449022
2,0,1,0.847992620916956,0,False,6.503864768252388
1,0,1,-1.1051269979820348,0,False,1.3024394491283573
1,0,1,-0.6168470932572871,0,False,-0.18151397221548665
1,0,1,1.2665182535381683,0,False,-0.10527043707296342
1,0,3,-2.011932535327995,0,True,-0.527405394292201
2,0,1,0.3597127161922083,1,False,0.33973306069281023
3,0,1,-0.6866013653608226,0,False,-0.527405394292201
1,0,1,0.1504498998816021,0,False,-0.018646689746700095
1,0,1,-2.478169566570024e-16,0,False,-0.3183505398691533
1,0,1,-0.5470928211537518,0,False,0.22835425589935454
1,1,1,1.6152896140558453,0,True,-0.527405394292201
2,0,1,-1.8724239911209242,0,True,-0.527405394292201
1,0,1,2.2430780629876637,0,True,-0.08399829129743433
1,0,3,-0.3378300048431456,0,True,-0.1426741916144914
1,1,2,-1.1051269979820348,0,True,-0.527405394292201
1,0,1,-0.12856718853253946,0,False,0.14543501952315413
1,1,2,-1.663161174810318,0,False,-0.527405394292201
1,0,1,-1.9421782632244595,0,False,-0.527405394292201
1,0,3,-0.3378300048431456,0,True,-0.243161062816158
2,0,1,0.2899584440886729,0,True,0.6278422718304557
2,1,1,-2.478169566570024e-16,0,True,-0.527405394292201
2,0,3,0.7782383488134206,0,True,5.890754312843618
1,1,2,-0.6866013653608226,0,True,-0.527405394292201
1,0,1,1.0572554372275622,0,False,-0.20837714586173495
2,0,3,0.49922126039927905,1,False,3.876800656452173
3,0,1,-0.19832146063607484,0,False,1.567710734992897
2,0,1,-0.12856718853253946,0,False,0.4416253426805141
1,0,2,-2.478169566570024e-16,0,False,-0.11351191780421753
1,0,1,-0.4773385490502164,0,False,-0.2737287474124692
1,1,1,-0.5470928211537518,0,True,-0.527405394292201
3,0,1,-2.478169566570024e-16,0,False,-0.07486312118819191
1,0,1,-0.4773385490502164,0,False,-0.0003763495282152565
1,0,2,-0.5470928211537518,0,False,-0.2916477349344447
1,0,1,-1.7329154469138535,0,False,-0.527405394292201
1,0,1,-1.7329154469138535,0,False,-0.527405394292201
1,0,2,-0.756355637464358,0,False,-0.4093508882650682
1,0,3,-0.8261099095678933,0,False,1.678386834393334
2,1,1,1.754798158262916,0,True,-0.527405394292201
1,0,1,0.08069562777806671,0,False,-0.07485455161022828
1,1,2,-0.407584276946681,0,True,-0.527405394292201
2,0,3,2.3825866071947344,0,True,1.42576424560313
1,0,3,0.49922126039927905,0,False,-0.11803531626031678
1,0,1,-2.478169566570024e-16,0,False,-0.19959332844900188
3,0,1,0.08069562777806671,0,False,-0.3106207805459482
2,0,1,1.6850438861593806,0,True,-0.527405394292201
2,0,3,1.0572554372275622,1,False,0.8632485784917027
1,0,1,-0.6168470932572871,0,False,-0.2839179756112396
2,1,3,0.08069562777806671,0,True,-0.527405394292201
2,0,3,0.3597127161922083,0,False,0.18654328501474501
1,1,1,0.9177468930204914,0,False,-0.527405394292201
2,0,1,1.4757810698487746,1,True,2.2714701861010727
1,0,3,-0.4773385490502164,0,True,-0.26283681382068014
1,0,1,-0.3378300048431456,0,False,-0.26002599224860556
3,0,1,-0.9656184537749641,0,False,0.6886262883265688
3,0,2,1.0572554372275622,0,True,-0.25089082213936315
1,0,1,2.522095151401805,0,False,-0.20802579316522563
1,0,3,1.754798158262916,0,False,-0.24351241551266734
3,0,1,-1.5236526306032472,0,True,-0.527405394292201
1,0,1,0.847992620916956,0,False,-0.14157812808915463
1,0,1,-0.6866013653608226,0,False,-0.21610690518494008
1,1,3,2.0338152466770576,0,True,-0.3622254403342968
2,0,3,2.2430780629876637,0,False,1.0343573416917433
2,0,1,1.2665182535381683,0,True,0.6088692262189522
3,1,1,0.42946698829574365,0,True,-0.4183648391699294
1,1,3,-0.407584276946681,0,True,-0.527405394292201
2,1,1,1.4757810698487746,0,True,-0.527405394292201
3,0,1,1.4757810698487746,0,False,-0.0334035030000917
3,0,1,-0.4773385490502164,0,False,-0.08774195175465575
3,1,1,0.5689755325028144,0,True,-0.527405394292201
3,0,1,2.312832335091199,0,False,0.3035437329523499
1,0,2,0.7084840767098852,0,False,-0.2087284985582443
1,0,1,0.42946698829574365,0,True,-0.2385934777615368
1,0,3,-0.3378300048431456,0,False,-0.32853976806792373
3,0,2,0.847992620916956,0,False,0.19005681197983826
1,0,1,0.010941355674531326,0,False,-0.25967463955209624
3,1,1,-0.756355637464358,0,True,-0.527405394292201
3,0,1,3.0801293282300883,0,False,-0.15602559408184571
1,1,2,-0.6168470932572871,0,False,-0.527405394292201
1,1,1,-0.8958641816714288,0,True,-0.3622254403342968
3,1,1,-0.2680757327396102,0,True,-0.527405394292201
1,0,1,-1.0353727258784995,0,False,-0.219269079453524
2,1,2,0.2202041719851375,0,True,-0.527405394292201
3,0,1,2.522095151401805,0,True,-0.15637694677835504
3,1,1,0.08069562777806671,0,True,-0.527405394292201
1,1,3,0.2202041719851375,1,True,-0.527405394292201
1,0,1,-0.19832146063607484,0,False,-0.21716096327446804
1,0,1,0.3597127161922083,0,False,-0.03761973535820358
1,0,1,-0.05881291642900406,0,False,-0.16937699654920002
3,0,1,-0.12856718853253946,0,False,0.024921044620456058
1,1,1,-0.407584276946681,0,True,-0.527405394292201
1,0,1,0.3597127161922083,0,False,-0.21083661473730023
1,1,1,-0.8958641816714288,0,False,-0.527405394292201
1,0,1,-0.19832146063607484,0,False,-0.24913405865681654
1,0,1,-0.19832146063607484,0,True,-0.0063493453688737616
1,1,1,-0.8958641816714288,0,False,-0.527405394292201
1,0,1,-0.5470928211537518,0,False,-0.527405394292201
2,0,1,-0.2680757327396102,0,True,1.639386685080799
3,1,1,0.5689755325028144,0,False,-0.527405394292201
2,0,3,-0.6168470932572871,0,False,0.30635455452442445
3,1,1,0.9177468930204914,0,True,-0.527405394292201
1,0,3,0.7084840767098852,0,False,0.004893940919424601
1,0,1,0.2202041719851375,0,False,0.037569741694791714
2,1,3,0.2899584440886729,0,True,-0.4183648391699294
1,0,3,-0.8261099095678933,0,False,0.10046187436996068
1,0,1,-0.3378300048431456,0,True,-0.2797017432531277
3,1,1,-0.756355637464358,0,True,-0.527405394292201
1,0,1,-0.756355637464358,0,True,0.273327401052548
1,1,2,-1.2446355421891058,0,True,-0.527405394292201
1,0,1,0.2899584440886729,0,False,-0.24913405865681654
1,0,1,-0.756355637464358,0,True,-0.24843135326379787
1,0,3,0.010941355674531326,0,True,-0.24948541135332586
1,0,1,-0.12856718853253946,0,True,-0.2368367142789902
3,1,1,-0.12856718853253946,0,False,-0.527405394292201
2,0,1,-0.12856718853253946,0,True,0.7736536408818251
1,0,1,1.2665182535381683,0,False,-0.1957284487873993
1,0,3,-0.5470928211537518,0,False,-0.26845845696482934
2,0,1,-0.3378300048431456,0,False,1.538548461182623
1,1,3,-1.7329154469138535,0,True,-0.527405394292201
1,0,1,-1.0353727258784995,0,True,0.0284345715855493
2,1,3,-0.05881291642900406,0,True,-0.527405394292201
2,0,3,-0.12856718853253946,0,True,-0.527405394292201
2,0,3,1.754798158262916,1,False,0.43635505223287424
3,0,3,-0.12856718853253946,0,False,0.028476577021358092
1,0,1,-0.19832146063607484,0,False,-0.015484515478116181
1,0,1,-0.12856718853253946,0,False,-0.2280528968662571
1,0,3,0.3597127161922083,0,False,-0.33064788424697966
1,0,3,0.2899584440886729,0,False,0.3207600150813067
1,0,3,1.8245524303664515,0,False,-0.27583686359152515
3,0,1,-1.1051269979820348,0,False,2.0546855723548196
2,0,1,0.010941355674531326,0,False,3.1804196119706933
2,1,1,-0.9656184537749641,0,True,-0.527405394292201
3,0,3,-0.5470928211537518,0,False,-0.1159713866797828
1,1,2,-0.6168470932572871,0,True,-0.527405394292201
1,0,1,0.847992620916956,0,False,-0.16726888037014406
1,0,1,-0.6168470932572871,0,False,-0.37526110712570016
1,0,1,0.08069562777806671,0,True,-0.2624854611241708
1,0,1,-1.0353727258784995,0,True,-0.3046477847052897
1,0,1,-0.756355637464358,0,True,-0.25264758562190975
2,1,3,-0.2680757327396102,0,True,-0.527405394292201
2,0,1,-0.19832146063607484,0,False,6.160944536459288
3,1,3,0.7084840767098852,0,True,-0.527405394292201
3,1,1,-0.19832146063607484,0,True,-0.527405394292201
1,0,2,-0.407584276946681,0,True,-0.2867287971833142
1,0,1,0.847992620916956,0,False,-0.2797017432531277
1,1,1,-0.407584276946681,0,True,-0.527405394292201
1,0,1,0.847992620916956,0,True,-0.27021522044737595
1,0,1,1.6152896140558453,0,False,0.27618240922314446
1,0,3,-1.0353727258784995,0,False,-0.29656667268557524
3,0,1,0.9875011651240267,0,False,0.1391106709859863
1,1,1,1.894306702469987,0,True,-0.527405394292201
1,0,1,1.3362725256417036,0,False,0.025272397316965383
1,0,1,1.6850438861593806,0,False,0.0417859740529036
1,0,2,-0.12856718853253946,0,False,-0.23367454001040627
1,0,1,-0.4773385490502164,0,False,-0.280053095949637
1,1,1,-1.5236526306032472,0,False,-0.527405394292201
3,1,1,-1.0353727258784995,0,True,-0.527405394292201
1,1,1,-0.6866013653608226,0,True,-0.527405394292201
1,0,1,0.9177468930204914,0,True,-0.2547557018009657
2,0,1,0.2899584440886729,0,False,0.6858154667544941
3,1,3,0.847992620916956,0,True,-0.527405394292201
1,0,1,0.9177468930204914,0,False,-0.11018937482409395
3,0,3,0.7084840767098852,0,False,0.8052753835676641
1,1,1,-0.4773385490502164,0,True,-0.527405394292201
1,1,3,0.1504498998816021,0,False,-0.527405394292201
1,0,1,1.0572554372275622,0,False,-0.24983676404983518
1,0,3,-0.12856718853253946,0,False,-0.2428097101196487
1,1,3,1.4060267977452392,0,True,-0.527405394292201
1,0,2,0.010941355674531326,0,False,0.16300265434862032
1,0,3,-1.0353727258784995,0,False,-0.24772864787077922
1,0,3,0.2202041719851375,0,False,-0.049917079736029914
2,1,1,1.0572554372275622,0,True,-0.527405394292201
1,0,1,0.3597127161922083,0,False,-0.3067559008843456
1,0,1,0.1504498998816021,0,False,-0.18307975171306365
3,0,2,-0.19832146063607484,0,True,1.0322492255126874
1,0,1,0.5689755325028144,0,False,-0.2554584071939843
1,0,1,1.3362725256417036,0,True,0.10467810672807257
3,1,1,-2.011932535327995,0,True,-0.41566666722427237
1,0,3,-0.6168470932572871,0,True,0.5807610104982064
1,1,3,-1.8724239911209242,0,False,-0.527405394292201
3,0,1,-0.756355637464358,0,True,-0.1363498430773236
2,1,3,-0.05881291642900406,0,True,-0.527405394292201
2,0,1,-0.6168470932572871,0,True,1.2409527272392258
3,1,1,1.4060267977452392,0,True,-0.527405394292201
2,1,3,1.0572554372275622,0,True,-0.527405394292201
3,0,3,1.6152896140558453,0,True,-0.0246196855873586
1,0,1,0.9177468930204914,0,False,-0.31799918717264397
1,1,1,0.08069562777806671,0,True,-0.527405394292201
1,0,1,-0.6168470932572871,0,True,-0.23016101304531303
1,0,1,-0.5470928211537518,0,False,-0.28778285527284214
1,0,2,0.7782383488134206,0,False,-0.2206744902395613
1,0,3,-1.4538983584997118,0,False,-0.527405394292201
3,0,1,-0.5470928211537518,0,True,-0.12299844060996927
1,0,2,0.6387298046063499,0,False,-0.2916477349344447
1,0,2,-0.12856718853253946,0,True,-0.3622254403342968
3,0,1,-0.8261099095678933,0,False,-0.11210650701818023
3,0,1,0.3597127161922083,0,False,-0.07099824152658935
2,0,3,3.010375056126553,0,False,1.648170502493532
1,0,3,1.754798158262916,0,False,-0.2428097101196487
3,0,1,-0.756355637464358,0,False,1.5511971582569586
3,0,2,-1.1051269979820348,0,False,0.06919148438063086
2,1,3,-0.12856718853253946,0,True,-0.3622254403342968
2,1,1,0.42946698829574365,0,True,-0.527405394292201
3,0,1,1.54553534195231,0,False,0.39243596516920876
1,0,1,1.754798158262916,0,True,-0.2206744902395613
2,0,1,0.42946698829574365,0,True,2.52725494915986
1,1,3,-1.9421782632244595,0,True,-0.527405394292201
1,0,3,-0.756355637464358,0,False,-0.2962153199890659
3,0,1,-0.05881291642900406,0,False,-0.4471366107765355
1,0,2,-0.5470928211537518,0,False,-0.20681136636415798
2,0,3,-0.19832146063607484,0,True,3.809692291418892
1,0,1,0.2899584440886729,0,False,-0.21716096327446804
1,0,1,-0.407584276946681,0,False,-0.10947809985311167
3,1,1,-0.05881291642900406,0,True,-0.46622801966376987
2,1,1,2.731357967712411,0,True,-0.527405394292201
3,0,1,0.42946698829574365,0,False,-0.527405394292201
1,1,2,0.2899584440886729,0,True,-0.4183648391699294
3,0,1,0.08069562777806671,0,True,-0.27333538928015105
3,0,1,-0.2680757327396102,0,True,2.0546855723548196
2,0,1,1.54553534195231,0,False,0.29405721014659814
2,0,3,-0.12856718853253946,0,True,1.0326005782091967
1,0,1,0.6387298046063499,0,False,-0.23016101304531303
1,0,2,-1.1051269979820348,0,True,-0.00107048534327027
1,1,1,-1.3841440863961765,0,False,-0.527405394292201
2,0,1,-0.05881291642900406,0,False,0.41742401205717966
2,0,1,1.8245524303664515,0,False,1.2026552833197095
1,1,1,-0.12856718853253946,0,True,-0.527405394292201
1,0,1,-0.407584276946681,0,True,-0.2617827557311522
1,1,1,1.1270097093310976,0,False,-0.527405394292201
3,0,1,0.2899584440886729,0,False,0.3854089112390223
3,1,3,2.731357967712411,0,True,-0.527405394292201
3,0,1,-0.8261099095678933,0,False,0.3854089112390223
1,0,1,1.894306702469987,0,False,-0.243161062816158
1,0,1,-0.3378300048431456,0,False,0.40965224729816563
1,0,1,-0.756355637464358,0,False,-0.21540419979192144
3,0,1,1.4757810698487746,0,False,-0.07134959422309867
1,0,1,-1.3841440863961765,0,True,-0.527405394292201
3,0,1,-0.4773385490502164,0,False,0.37838185730883583
2,1,1,3.010375056126553,0,True,-0.527405394292201
1,0,2,-0.407584276946681,0,False,-0.3345127639085822
1,0,1,-0.5470928211537518,0,True,-0.07416041579517325
3,0,1,0.6387298046063499,0,False,0.025623750013474708
2,0,3,0.2202041719851375,1,False,1.4215480132450182
2,1,1,2.103569518780593,0,True,-0.527405394292201
1,0,2,-0.5470928211537518,0,True,-0.31132348593896686
1,0,3,0.08069562777806671,0,True,-0.2972693780785939
2,1,3,-0.2680757327396102,0,True,-0.527405394292201
3,1,2,-0.2680757327396102,0,True,-0.527405394292201
1,0,1,-0.8261099095678933,0,False,-0.17659503446435612
2,0,3,-0.2680757327396102,0,True,1.8059278632262183
1,0,1,-1.5934069027067825,0,True,-0.527405394292201
1,0,1,-0.756355637464358,0,False,-0.24597188438823261
1,0,1,0.2899584440886729,0,False,-0.2519448802288911
3,0,1,-0.12856718853253946,0,False,0.21535420612850958
3,0,1,-0.6866013653608226,0,False,-0.12370114600298791
1,1,1,-0.9656184537749641,0,True,-0.41566666722427237
1,0,1,-0.5470928211537518,0,False,-0.27548551089501583
3,1,1,-0.3378300048431456,0,True,-0.527405394292201
2,0,1,0.9875011651240267,0,False,0.9781409102502515
1,1,1,-0.19832146063607484,0,False,-0.527405394292201
2,0,1,-1.1051269979820348,0,False,0.6981128111323205
1,1,2,-0.19832146063607484,0,True,-0.527405394292201
1,1,1,-0.5470928211537518,0,True,-0.527405394292201
1,0,2,-0.9656184537749641,0,True,-0.280053095949637
2,1,1,0.2899584440886729,0,True,-0.527405394292201
3,0,1,0.5689755325028144,0,False,0.8425187693976525
1,0,1,0.2202041719851375,0,False,-0.2505394694428538
1,1,3,-1.8026697190173888,0,True,-0.527405394292201
3,1,3,-0.407584276946681,0,True,-0.527405394292201
3,0,1,1.1270097093310976,0,False,-0.0674847145614961
2,1,1,1.6850438861593806,0,True,-0.527405394292201
1,0,3,-0.5470928211537518,0,True,-0.2976207307751032
1,1,1,0.49922126039927905,0,True,-0.527405394292201
1,0,1,-0.19832146063607484,0,False,-0.2118906728268282
1,0,1,-0.4773385490502164,0,False,-0.07134959422309867
1,1,1,-0.8958641816714288,0,False,-0.527405394292201
2,1,3,-0.12856718853253946,0,True,-0.527405394292201
1,0,1,-0.19832146063607484,1,False,0.17705676220899327
1,1,1,-1.0353727258784995,0,True,-0.527405394292201
2,0,1,-0.05881291642900406,0,False,0.20516497792973917
1,0,1,-0.19832146063607484,0,False,-0.306053195491327
1,0,3,1.4757810698487746,0,False,0.33586818103120764
1,0,1,0.7084840767098852,0,False,-0.24983676404983518
2,0,3,1.3362725256417036,0,False,1.1907092916383923
1,1,2,-1.1051269979820348,0,True,-0.527405394292201
2,0,3,-1.4538983584997118,0,True,-0.527405394292201
2,1,3,-2.478169566570024e-16,0,True,-0.527405394292201
1,1,1,-2.478169566570024e-16,0,False,-0.527405394292201
3,1,1,0.010941355674531326,0,True,-0.527405394292201
2,1,1,-1.1051269979820348,0,True,-0.527405394292201
2,0,1,-0.2680757327396102,1,True,1.2669528267809158
1,0,3,1.2665182535381683,0,True,-0.3018369631332151
1,0,2,0.5689755325028144,0,True,-0.23156642383135034
3,0,1,0.49922126039927905,0,False,0.14367825604060752
1,0,1,-0.2680757327396102,0,False,-0.24526917899521397
3,0,1,0.9875011651240267,0,False,-0.07134959422309867
1,0,1,0.2202041719851375,0,False,-0.2473772951742699
1,0,1,-2.011932535327995,0,True,-0.527405394292201
1,0,1,-0.2680757327396102,0,False,-0.21856637406050536
1,0,1,0.1504498998816021,0,False,-0.18624192598164757
3,0,1,0.2899584440886729,0,False,-0.06432254029291219
1,1,3,-1.8026697190173888,0,False,-0.527405394292201
1,0,1,0.7782383488134206,0,False,-0.243161062816158
1,0,1,1.4060267977452392,0,False,-0.2730260420194505
2,0,1,-0.2680757327396102,0,False,5.39042807301434
2,0,1,-0.19832146063607484,0,False,2.201199646799208
2,0,1,-0.8261099095678933,0,False,0.043191384838940895
2,1,3,1.4060267977452392,0,True,-0.527405394292201
3,1,1,0.9177468930204914,0,True,-0.527405394292201
1,0,1,-1.5236526306032472,0,False,-0.527405394292201
3,0,1,0.08069562777806671,1,False,-0.15637694677835504
1,0,3,0.3597127161922083,0,True,0.10256999054901662
3,0,1,-0.3378300048431456,0,False,0.3035437329523499
1,0,1,-0.4773385490502164,0,False,-0.15949711561113014
1,0,1,-0.9656184537749641,0,False,-0.17640405047938648
2,0,3,0.7084840767098852,0,False,1.7655223031276461
1,0,3,-0.12856718853253946,0,False,-0.21505284709541211
1,0,2,0.9875011651240267,0,False,-0.29972884695415913
3,0,1,0.010941355674531326,0,False,-0.15637694677835504
1,0,1,-0.756355637464358,0,True,-0.24983676404983518
1,1,1,-1.8026697190173888,0,True,-0.527405394292201
1,0,1,-0.756355637464358,0,False,-0.2428097101196487
1,0,1,-0.12856718853253946,0,False,0.11135380796174972
1,1,1,-0.05881291642900406,0,True,-0.527405394292201
3,1,1,0.1504498998816021,0,True,-0.527405394292201
1,0,1,1.4757810698487746,0,False,-0.21575555248843076
2,1,3,1.0572554372275622,0,True,-0.527405394292201
1,1,1,-0.756355637464358,0,True,-0.527405394292201
2,0,3,0.3597127161922083,0,True,1.8582794150061077
2,1,1,0.49922126039927905,0,True,-0.527405394292201
3,0,1,0.9177468930204914,0,False,-0.1556742413853364
1,0,1,0.6387298046063499,0,False,-0.22172854832908925
2,1,1,0.08069562777806671,0,True,-0.527405394292201
1,0,1,0.08069562777806671,0,False,-0.24948541135332586
2,0,3,-0.05881291642900406,1,False,2.4425789493011134
1,1,2,-1.1051269979820348,0,True,-0.527405394292201
3,1,1,0.49922126039927905,0,False,-0.527405394292201
2,0,1,-0.407584276946681,0,False,1.209682337249896
1,0,1,0.6387298046063499,0,False,-0.21821502136399604
1,1,1,-0.5470928211537518,0,True,-0.527405394292201
3,0,1,0.42946698829574365,0,False,0.7729509354888064
2,1,3,-0.9656184537749641,0,True,-0.527405394292201
1,1,1,-0.756355637464358,0,True,-0.527405394292201
1,0,1,-0.4773385490502164,0,False,-0.2515935275323818
1,1,3,-0.9656184537749641,0,False,-0.527405394292201
2,1,3,0.7782383488134206,0,True,-0.527405394292201
1,0,1,-0.6168470932572871,0,True,-0.20275550271758577
1,0,2,1.9640609745735222,0,False,-0.2867287971833142
1,0,1,0.5689755325028144,0,False,-0.2853233863972769
1,0,1,-0.3378300048431456,0,False,0.26704505795118905
1,0,1,0.6387298046063499,0,False,0.16792159209975085
2,1,1,-0.05881291642900406,0,True,-0.527405394292201
3,0,1,0.49922126039927905,0,False,-0.108592980053087
1,0,3,-0.4773385490502164,0,True,-0.26002599224860556
1,0,1,-0.6168470932572871,0,True,-0.527405394292201
1,0,1,-1.5934069027067825,0,True,-0.527405394292201
1,0,1,1.1270097093310976,0,False,-0.2206744902395613
1,0,1,-2.478169566570024e-16,0,False,-0.23016101304531303
1,1,1,-0.5470928211537518,0,False,-0.527405394292201
