HomePlanet,CryoSleep,Destination,Age,VIP,Transported,Deck,Port,TotalSpend
2,0,3,28.0,0,False,4,1,12244.0
1,0,1,36.0,0,False,3,1,723.0
1,0,1,28.0,0,False,3,0,882.0
1,0,1,56.0,0,False,3,1,0.0
1,1,1,20.0,0,True,3,0,0.0
3,0,1,52.0,0,False,1,0,1119.0
1,0,1,18.0,0,True,3,1,705.0
1,1,2,22.0,0,False,3,0,0.0
1,0,2,46.0,0,False,1,0,1545.1195534749731
2,1,3,26.0,0,True,6,1,0.0
2,1,3,23.0,0,True,3,0,174.119553474973
3,0,1,33.0,0,False,5,1,2385.0
2,0,1,30.0,0,False,2,0,4022.0
1,1,1,33.0,0,True,3,1,0.0
1,1,1,29.0,0,False,3,0,0.0
3,0,1,25.0,1,False,5,0,1222.4564322776882
3,1,1,28.843144292893037,0,True,1,0,0.0
1,0,1,55.0,0,False,1,1,871.0
2,0,3,29.0,0,False,5,0,3029.0
1,0,1,19.0,0,True,1,0,2214.0
2,1,1,40.0,0,True,0,1,0.0
1,1,1,22.0,0,True,3,1,0.0
2,0,1,28.0,0,True,6,1,3444.0
2,0,1,38.0,0,False,0,1,9857.0
3,0,1,37.0,0,False,3,0,1652.125761375851
3,1,1,34.0,0,True,1,1,0.0
1,1,3,28.843144292893037,0,True,3,0,0.0
1,1,3,0.0,0,True,3,0,0.0
2,0,1,21.0,0,True,6,1,8060.0
3,1,1,55.0,0,True,1,1,0.0
1,0,1,20.0,0,True,4,0,718.0
3,1,1,11.0,0,True,1,0,0.0
1,0,1,23.0,0,True,3,1,674.0
1,1,2,15.0,0,True,3,1,0.0
3,0,1,33.0,1,False,5,1,3897.0
3,1,1,30.0,0,True,1,1,0.0
3,0,1,62.0,0,False,1,0,1700.0
3,1,1,47.0,0,True,1,0,0.0
3,0,1,15.0,0,False,1,1,698.0
1,0,1,20.0,0,False,3,0,1032.345007183908
1,1,1,18.0,0,True,3,1,0.0
1,0,3,25.0,0,True,1,1,801.0
1,0,2,46.0,0,True,3,0,753.0
1,0,1,18.0,0,False,1,1,3290.4564322776882
1,0,1,34.0,0,True,3,0,885.0
2,1,3,16.0,0,True,0,0,0.0
1,1,1,27.0,0,False,3,0,0.0
3,0,1,20.0,0,True,1,0,1854.0
1,0,1,32.0,0,False,1,0,632.0
1,1,1,54.0,0,True,3,0,470.12576137585097
1,1,1,43.0,0,True,3,0,174.119553474973
1,1,2,38.0,0,True,3,1,0.0
2,0,3,66.0,1,False,4,1,3747.0
1,1,1,1.0,0,True,3,1,0.0
3,0,1,31.0,0,False,5,0,3224.0
1,1,2,19.0,0,True,3,1,0.0
1,0,1,43.0,0,False,3,1,704.0
1,0,1,27.0,0,False,3,1,1722.0
3,0,3,20.0,0,False,4,0,2223.345007183908
1,1,1,38.0,0,False,3,0,0.0
1,1,1,20.0,0,False,3,0,0.0
1,1,1,36.0,0,False,3,1,0.0
2,1,3,28.843144292893037,0,True,0,1,0.0
1,0,1,0.0,0,False,3,1,0.0
1,0,3,4.0,0,True,4,1,0.0
1,1,2,16.0,0,True,3,1,0.0
2,1,1,34.0,0,True,6,1,318.0243902439024
1,0,1,33.0,0,False,4,1,997.0
3,1,1,25.0,0,False,3,0,0.0
2,1,3,28.0,0,True,6,0,0.0
3,1,1,22.0,0,True,1,0,0.0
2,0,3,34.0,0,False,0,0,5458.0
1,1,2,28.0,0,True,3,0,0.0
1,0,1,49.0,0,True,3,1,767.0
3,1,1,52.0,0,False,4,1,0.0
2,0,1,27.0,0,False,3,0,15815.0
1,0,1,49.0,0,False,1,1,800.0
1,0,1,20.0,0,False,1,1,717.0
1,0,1,7.0,0,True,3,1,0.0
1,0,2,24.0,0,False,1,0,688.0
1,0,2,52.0,0,True,3,0,0.0
2,1,3,25.0,0,True,2,1,0.0
1,1,2,21.0,0,False,3,0,0.0
1,0,1,24.0,0,True,3,0,1561.0
1,0,1,20.0,0,False,3,0,0.0
1,1,1,35.0,0,True,3,1,0.0
1,1,1,37.0,0,True,3,1,0.0
1,1,1,27.0,0,True,3,1,0.0
3,1,1,19.0,0,True,1,1,0.0
1,0,3,49.0,0,True,1,0,649.0
1,0,1,29.0,0,False,1,1,738.0
3,0,1,40.0,0,False,1,1,1309.0
3,0,1,37.0,0,False,5,0,2384.0
2,0,3,56.0,0,False,4,1,5592.0
1,0,1,47.0,0,False,1,1,901.0
1,0,1,14.0,0,False,1,1,2149.0
2,0,1,38.0,0,True,4,1,4819.0
3,1,3,33.0,0,True,1,1,0.0
1,0,1,37.0,0,False,4,0,1608.0
1,0,1,20.0,0,True,3,1,888.0
1,1,1,8.0,0,False,3,1,0.0
1,1,1,21.0,0,True,3,1,0.0
1,1,2,21.0,0,False,3,0,0.0
1,0,1,25.0,0,False,1,0,689.0
1,1,1,2.0,0,True,3,1,228.45643227768832
2,1,3,26.0,0,True,6,0,0.0
1,1,2,22.0,0,True,3,0,174.119553474973
3,0,1,35.0,0,False,1,0,1750.0
1,1,1,2.0,0,True,3,0,0.0
2,0,1,43.0,0,True,0,1,5338.0
3,0,1,29.0,1,False,5,0,861.0
1,0,1,32.0,0,False,3,0,698.0
1,0,1,9.0,0,False,3,0,228.45643227768832
1,0,3,21.0,0,False,1,1,1646.125761375851
2,1,1,44.0,0,True,0,1,0.0
2,1,1,25.0,0,True,6,0,0.0
2,0,1,36.0,0,False,0,0,16396.0
1,0,2,13.0,0,False,1,0,611.0
1,1,1,32.0,0,True,3,0,0.0
3,1,3,4.0,0,True,1,0,0.0
1,0,1,24.0,0,True,3,1,705.0
1,0,1,45.0,0,False,1,0,1210.345007183908
2,1,1,26.0,0,True,6,1,0.0
1,1,1,32.0,0,True,3,0,174.119553474973
2,0,3,15.0,0,True,4,0,0.0
1,1,1,18.0,0,True,3,1,0.0
1,0,1,26.0,0,False,1,0,741.0
1,1,1,23.0,0,True,3,0,0.0
2,0,1,37.0,0,True,6,0,7270.0
3,1,1,15.0,0,True,1,0,0.0
1,0,1,28.0,0,False,3,0,1019.0
1,0,1,21.0,0,False,1,1,1068.0
1,0,1,37.0,0,False,3,0,0.0
1,1,1,13.0,0,True,3,0,0.0
1,1,3,17.0,0,True,3,1,0.0
1,1,2,17.0,0,True,3,1,0.0
2,0,1,64.0,0,False,6,0,5629.0
2,0,1,12.0,0,True,0,1,0.0
1,0,2,37.0,0,False,1,0,740.0
1,0,3,3.0,0,True,3,1,0.0
3,1,1,34.0,0,True,1,1,0.0
1,0,3,22.0,0,False,1,0,1121.0
1,0,3,24.0,0,False,1,0,2152.0
2,0,1,28.0,0,False,2,0,7850.0
1,0,1,18.0,0,False,3,1,1789.0
1,1,1,20.0,0,True,0,0,0.0
1,0,1,56.0,0,False,4,1,1618.0
1,0,1,38.0,0,False,1,1,2428.0
3,0,1,45.0,0,False,1,1,2260.0
1,0,1,21.0,0,False,3,1,884.0
2,1,1,40.0,0,True,6,0,0.0
1,0,1,28.0,0,True,1,0,1380.0
1,1,1,9.0,0,False,3,1,0.0
3,0,1,35.0,0,False,5,0,2388.0
1,0,1,41.0,0,False,1,0,607.0
1,1,2,18.0,0,True,3,0,0.0
3,0,1,3.0,0,True,1,0,0.0
1,0,1,38.0,0,True,1,1,996.119553474973
2,0,1,33.0,0,True,5,0,2640.0
2,0,1,29.0,0,True,5,0,3443.0
2,0,3,62.0,0,True,2,0,2390.0
1,1,2,16.0,0,True,3,1,0.0
2,0,1,28.0,0,True,0,0,3524.0
1,0,1,26.0,0,False,3,0,809.0
2,1,1,14.0,0,True,6,0,0.0
3,1,1,55.0,0,True,1,0,0.0
1,1,1,3.0,0,True,3,1,0.0
2,0,1,25.0,0,True,6,0,3617.0
1,0,1,33.0,0,False,1,0,1206.0
1,1,1,28.843144292893037,0,False,3,1,0.0
1,0,1,21.0,0,False,1,1,2152.0
1,0,1,28.0,0,False,1,1,629.0
1,0,1,34.0,0,True,1,1,861.0
2,1,3,43.0,0,True,6,1,0.0
1,0,2,30.0,0,False,1,1,1278.0
2,0,1,38.0,0,True,7,0,3164.0
3,0,1,19.0,0,False,5,1,3319.0
3,0,3,42.0,0,False,1,0,1462.0
1,0,1,38.0,0,True,0,0,4931.0
1,0,1,29.0,0,True,1,1,1042.0
2,1,3,26.0,0,True,2,1,0.0
1,0,2,16.0,0,False,1,1,2285.0
1,1,2,42.0,0,True,3,0,0.0
1,0,1,19.0,0,False,4,1,788.0
1,0,1,18.0,0,True,1,1,734.0
1,0,3,19.0,0,False,1,0,919.0
1,0,1,23.0,0,True,4,1,1609.0
3,1,1,36.0,0,True,1,1,0.0
1,1,1,41.0,0,False,3,0,0.0
1,0,1,21.0,0,True,1,0,1486.0
1,0,1,12.0,0,True,3,0,0.0
1,1,1,30.0,0,True,3,1,0.0
3,1,3,25.0,0,True,5,1,0.0
3,0,1,18.0,0,True,1,0,1288.0
3,1,1,24.0,0,True,1,1,228.45643227768832
1,0,1,36.0,0,True,3,0,1135.4564322776882
1,0,1,23.0,0,False,3,0,1948.4564322776882
1,1,1,28.0,0,True,3,1,0.0
2,1,1,23.0,0,True,0,0,174.119553474973
3,1,1,34.0,0,True,1,1,0.0
2,1,1,32.0,0,True,6,0,0.0
3,1,2,28.843144292893037,0,True,1,1,0.0
1,0,3,23.0,0,True,1,1,611.0
2,0,1,38.0,0,False,0,1,4429.0
3,0,1,42.0,0,False,1,0,5963.0
1,0,1,3.0,0,True,3,0,0.0
1,0,1,22.0,0,False,1,0,1069.0
2,0,1,36.0,0,False,6,0,2342.0
2,1,1,50.0,0,True,0,1,0.0
2,0,1,37.0,0,False,0,0,1241.0
3,0,3,53.0,0,True,5,1,1733.0
2,1,3,41.0,0,True,6,0,0.0
1,0,1,37.0,0,False,1,1,775.0
1,0,1,48.0,0,False,4,1,388.0243902439024
2,0,1,48.0,0,False,0,0,7497.0
1,1,1,0.0,0,False,3,0,0.0
1,0,2,1.0,0,True,3,1,0.0
1,1,1,1.0,0,False,3,0,0.0
3,0,1,18.0,0,False,1,0,2898.0
3,0,1,23.0,0,False,4,0,2075.0
3,0,1,18.0,0,False,1,1,6448.0
1,0,1,24.0,0,True,1,1,645.0
2,0,1,41.0,0,True,4,1,3299.0
1,0,3,24.0,0,False,1,1,2459.0
1,1,1,1.0,0,True,3,0,0.0
1,0,1,45.0,0,False,4,0,1608.0
2,1,1,27.0,0,True,0,1,0.0
3,1,1,18.0,0,True,1,0,0.0
2,0,1,44.0,0,False,6,1,5976.0
1,1,1,43.0,0,True,3,0,310.345007183908
2,1,1,28.843144292893037,0,True,6,1,0.0
1,1,1,54.0,0,False,3,0,0.0
2,1,1,24.0,0,True,6,1,0.0
1,0,1,16.0,0,False,4,0,791.0
1,0,1,27.0,0,False,4,1,791.0
1,0,1,58.0,0,False,1,0,2007.0
1,1,1,4.0,0,False,3,1,0.0
2,0,1,31.0,0,True,0,1,2412.0
1,0,1,0.0,0,True,3,1,0.0
1,0,1,2.0,0,False,3,0,0.0
1,0,1,58.0,0,True,4,1,990.0
2,1,3,28.843144292893037,0,True,0,1,0.0
2,0,3,36.0,0,False,6,1,16338.0
2,0,1,26.0,0,False,6,1,6771.0
1,0,2,49.0,0,False,1,1,1158.125761375851
2,0,1,25.0,0,False,6,0,9116.0
1,0,1,23.0,0,False,1,0,804.0
2,0,3,28.0,0,True,6,0,6515.0
2,0,1,35.0,0,False,6,0,4548.0
2,0,1,14.0,0,False,2,0,3572.0
2,1,3,33.0,0,True,6,0,0.0
1,0,1,49.0,0,False,1,0,1819.0
1,0,1,21.0,0,False,1,1,949.0
1,0,3,27.0,0,True,1,1,1079.0
1,1,1,19.0,0,True,3,1,0.0
1,0,2,29.0,0,False,1,1,777.119553474973
1,0,1,55.0,0,True,1,1,1416.0
1,0,1,22.0,0,False,4,1,1668.0
1,0,2,31.0,0,False,1,0,1302.0
2,0,3,28.843144292893037,0,False,6,1,5976.0
1,1,2,51.0,0,True,3,1,0.0
1,0,1,9.0,0,False,3,1,0.0
1,0,3,18.0,0,True,6,1,6628.0
1,0,1,15.0,0,True,4,0,791.0
2,1,1,18.0,0,True,6,1,0.0
3,0,1,33.0,0,False,4,1,2134.0
1,0,1,16.0,0,False,4,0,987.0
1,0,3,25.0,0,True,4,0,643.0
2,0,1,38.0,0,False,0,1,5389.0
3,0,3,0.0,0,True,1,1,0.0
2,1,3,26.0,1,True,0,1,0.0
1,0,3,48.0,0,True,1,1,727.0
1,0,1,28.843144292893037,0,False,1,1,717.0
1,0,2,62.0,0,True,1,0,2911.0
1,0,1,37.0,0,False,1,1,2251.0
2,1,3,51.0,0,True,6,1,0.0
2,0,1,22.0,0,False,6,1,6128.0
2,0,3,40.0,0,True,6,1,10823.0
1,0,1,18.0,0,False,3,0,907.0
3,0,1,30.0,0,False,4,0,1299.0
3,1,1,3.0,0,True,1,0,0.0
3,1,1,29.0,0,True,1,1,0.0
3,1,1,28.843144292893037,0,True,5,0,0.0
1,0,1,22.0,0,False,3,1,621.0
3,1,3,41.0,0,True,1,0,0.0
2,1,3,33.0,0,True,6,1,0.0
1,0,3,21.0,0,False,1,0,639.0
3,0,1,0.0,0,True,1,1,0.0
1,1,3,23.0,0,True,3,1,0.0
3,0,1,38.0,0,False,1,1,1309.0
1,0,1,23.0,0,False,3,0,704.0
1,0,1,21.0,0,False,3,1,808.0
1,0,1,19.0,0,True,1,0,2078.0
1,0,2,27.0,0,False,3,1,5281.0
1,0,1,36.0,0,True,1,1,2084.0
1,0,1,18.0,0,True,1,1,1359.0
1,0,1,15.0,0,False,1,0,613.0
1,0,1,19.0,0,False,1,1,758.0
1,0,1,18.0,0,False,3,1,320.0243902439024
1,0,3,10.0,0,True,3,1,0.0
2,1,3,32.0,0,True,0,1,0.0
1,0,1,20.0,0,False,1,0,887.4564322776884
2,1,1,41.0,0,True,6,0,0.0
2,1,3,21.0,0,True,0,1,0.0
3,0,1,26.0,0,False,5,1,3286.0
2,0,3,41.0,0,False,0,1,13715.0
1,0,1,49.0,0,False,3,0,812.0
3,1,1,20.0,0,True,1,1,0.0
1,0,3,24.0,0,False,1,0,633.0
1,0,1,24.0,0,True,3,0,1433.0
3,0,1,23.0,0,False,5,0,2578.0
1,0,1,44.0,0,True,3,1,884.0
1,0,1,13.0,0,False,1,0,803.0
2,1,3,33.0,0,True,0,1,0.0
1,1,1,3.0,0,True,3,1,0.0
3,0,1,19.0,0,False,1,0,1289.0
1,0,1,61.0,0,False,4,1,4793.0
1,0,1,17.0,0,True,1,1,1143.0
1,1,1,32.0,0,True,3,0,0.0
1,1,1,7.0,0,True,1,0,0.0
1,0,1,27.0,0,False,1,0,865.0
3,0,1,37.0,0,False,1,1,2366.0
1,1,1,26.0,0,True,3,1,228.45643227768832
1,0,1,36.0,0,False,1,0,901.0
1,0,3,19.0,0,False,1,1,1214.1439437188756
1,0,1,16.0,0,True,1,1,703.0
2,0,1,37.0,0,True,2,0,12902.0
1,1,2,19.0,0,True,3,0,0.0
1,1,3,15.0,0,True,1,1,470.12576137585097
1,0,1,27.0,0,False,4,1,1608.0
2,1,3,25.0,0,True,2,0,0.0
3,1,1,3.0,0,True,1,0,318.0243902439024
1,0,1,43.0,0,False,1,1,1154.0
1,0,1,31.0,0,False,3,1,1113.125761375851
3,0,1,22.0,0,False,4,0,1299.0
1,0,1,26.0,0,False,1,0,871.0
2,0,1,40.0,0,False,6,0,3252.0
1,0,3,16.0,0,False,1,0,874.0
1,0,1,31.0,0,True,3,1,892.0
1,0,1,6.0,0,True,3,1,0.0
2,1,1,28.0,0,True,2,1,0.0
2,1,1,38.0,0,True,4,0,0.0
1,0,3,54.0,0,True,1,0,806.0
2,1,3,42.0,0,True,0,1,0.0
2,1,3,28.843144292893037,0,True,2,1,0.0
3,0,1,19.0,0,True,1,0,0.0
3,0,1,36.0,0,True,1,0,0.0
1,0,1,24.0,0,False,1,0,693.0
1,0,1,26.0,0,True,3,0,4451.0
1,0,1,20.0,0,False,3,0,1881.0
3,0,1,40.0,0,False,1,1,2366.0
2,1,3,35.0,0,True,4,0,0.0
1,0,1,24.0,0,False,1,1,694.0
1,0,1,36.0,0,False,3,0,754.0
3,0,1,18.0,0,False,1,1,1760.0
2,0,1,33.0,0,True,6,1,8346.0
1,0,2,20.0,0,False,1,1,595.0
1,1,1,13.0,0,True,3,1,0.0
1,0,1,19.0,0,False,3,1,888.0
1,0,1,19.0,0,False,1,0,2111.0
2,1,3,47.0,0,True,6,0,0.0
1,1,1,16.0,0,True,3,0,0.0
1,0,3,15.0,0,True,3,0,714.0
2,0,3,51.0,0,False,2,0,2158.0
1,1,1,13.0,0,True,3,0,0.0
1,0,1,31.0,0,False,1,0,1498.0243902439024
3,0,1,46.0,0,True,5,1,1778.0
2,0,2,36.0,1,True,0,0,6608.0
2,0,3,26.0,1,False,2,0,5966.119553474973
1,0,1,0.0,0,True,3,1,0.0
1,1,1,8.0,0,False,3,0,0.0
1,1,2,22.0,0,False,3,1,0.0
2,1,3,46.0,0,True,0,0,310.345007183908
3,0,3,55.0,0,False,5,0,3793.0
2,1,3,28.0,0,True,6,1,0.0
1,0,2,19.0,0,False,3,1,755.0
2,0,1,57.0,0,True,0,1,0.0
3,0,1,16.0,0,False,1,0,1149.0
1,0,1,21.0,0,False,3,1,809.0
1,0,2,23.0,0,False,3,1,817.0243902439024
1,0,2,17.0,0,False,1,0,1383.0
1,0,1,35.0,0,False,3,1,2800.1257613758507
1,0,2,20.0,0,False,1,0,629.0
2,1,1,35.0,0,True,0,0,470.12576137585097
1,0,1,21.0,0,False,4,0,1670.0
1,0,3,27.0,0,True,4,1,719.0
2,0,3,44.0,0,True,0,0,8040.0
1,1,1,16.0,0,True,3,0,0.0
1,0,3,22.0,0,False,1,1,703.0
2,1,2,32.0,0,True,6,0,0.0
1,0,2,15.0,0,True,3,1,623.0
2,0,3,33.0,0,False,2,0,3206.0
1,0,2,18.0,0,True,1,1,757.0
1,1,3,7.0,0,False,3,1,0.0
2,0,3,27.0,0,True,6,0,9088.0
1,0,3,14.0,0,False,3,1,852.0
2,0,1,26.0,1,True,0,1,0.0
1,1,1,0.0,0,True,3,1,0.0
1,0,1,19.0,0,False,3,0,705.0
3,1,1,33.0,0,True,1,0,0.0
1,1,2,20.0,0,False,3,1,0.0
3,1,1,12.0,0,True,1,1,0.0
1,0,1,9.0,0,True,3,0,0.0
2,1,1,22.0,0,True,0,1,0.0
1,0,1,49.0,0,False,1,1,1527.0
1,0,1,33.0,0,False,1,1,956.0
3,0,1,12.0,0,True,1,1,0.0
1,1,3,14.0,0,True,3,1,0.0
2,1,3,31.0,0,True,4,0,0.0
2,0,1,27.0,0,False,6,1,9490.0
2,0,3,37.0,0,False,0,0,13673.0
3,0,1,31.0,0,False,1,1,2093.0
3,0,1,38.0,0,False,1,1,1504.0
3,1,1,24.0,0,False,1,1,310.345007183908
2,0,3,37.0,0,False,4,1,3785.0
1,0,1,26.0,0,False,3,0,887.0
3,1,1,34.0,0,True,1,0,0.0
3,0,3,0.0,0,True,1,0,174.119553474973
3,0,1,28.843144292893037,0,False,4,0,1590.0
1,0,2,26.0,0,False,1,1,1385.0
1,0,1,45.0,0,True,1,1,716.0
3,0,3,3.0,0,True,1,0,0.0
3,0,1,22.0,0,False,1,0,1769.0
1,0,1,19.0,0,True,1,0,1202.125761375851
2,0,2,27.0,1,True,6,0,6784.0
3,1,1,7.0,0,True,1,1,0.0
1,0,1,33.0,0,False,1,1,902.0
3,0,1,31.0,0,False,1,0,1486.0
2,0,3,20.0,0,False,0,1,7929.0
1,0,1,28.0,0,False,3,0,1244.125761375851
1,0,1,21.0,0,False,1,1,666.0
1,0,1,40.0,0,False,3,0,3570.0
3,1,1,16.0,0,True,1,1,0.0
3,0,1,55.0,0,True,1,0,1325.0
1,0,3,24.0,0,False,1,1,645.0
3,0,1,25.0,0,False,1,1,1645.0
1,1,2,43.0,0,False,3,0,0.0
2,0,3,50.0,0,False,0,1,3238.0
1,0,1,29.0,0,False,1,0,758.0
1,0,1,18.0,0,False,3,1,753.0
3,0,1,38.0,0,False,4,1,601.4564322776884
3,0,1,23.0,0,True,1,0,1416.0
1,0,3,12.0,0,True,3,1,0.0
1,0,1,40.0,0,False,3,0,443.0
1,0,1,23.0,0,True,3,0,808.0
1,0,1,31.0,0,True,1,0,793.0
2,0,1,5.0,0,True,0,0,0.0
1,0,1,21.0,0,False,1,0,719.119553474973
1,0,1,26.0,0,False,3,0,907.0
1,0,1,16.0,0,False,4,1,990.0
1,0,1,8.0,0,False,3,1,0.0
2,0,1,27.0,0,False,5,1,3938.4564322776882
1,0,1,23.0,0,False,1,0,633.0
3,0,1,41.0,0,False,5,0,3173.0
3,0,1,23.0,0,False,4,0,2076.0
1,0,1,33.0,0,False,4,0,790.0
2,1,1,22.0,0,True,0,0,0.0
2,1,1,37.0,0,True,0,0,0.0
1,0,1,22.0,0,False,1,0,724.0
3,0,1,53.0,0,False,4,1,2098.0
3,0,1,27.0,0,False,5,0,1181.0
2,1,3,19.0,0,True,0,1,0.0
2,1,3,41.0,0,True,0,0,0.0
1,1,1,7.0,0,False,3,0,228.45643227768832
2,0,1,29.0,0,False,5,0,2654.0
2,1,3,58.0,0,True,0,1,0.0
1,0,3,27.0,0,False,3,0,3969.0
1,0,1,21.0,0,False,1,0,2153.0
2,0,1,46.0,0,False,6,0,11141.0
1,1,1,28.843144292893037,0,True,6,1,310.345007183908
2,1,1,26.0,0,True,0,0,0.0
1,0,1,23.0,0,False,1,0,967.0243902439024
1,0,1,27.0,0,True,4,0,1681.0
2,0,1,0.0,0,True,6,1,174.119553474973
1,1,2,1.0,0,False,4,1,228.45643227768832
1,1,1,13.0,0,True,3,0,0.0
1,0,1,8.0,0,False,3,0,0.0
1,0,1,19.0,0,False,3,0,809.0
1,0,1,33.0,0,False,1,0,969.0
1,0,1,39.0,0,False,1,1,803.0
2,1,3,30.0,0,True,0,1,0.0
1,1,3,15.0,0,True,3,0,0.0
1,0,1,28.843144292893037,0,False,3,1,784.0
1,0,3,21.0,0,True,1,1,603.0
1,0,2,15.0,0,True,3,1,750.0
2,0,1,51.0,0,True,6,1,4082.0
2,0,3,23.0,0,True,0,1,8214.119553474973
1,0,1,17.0,0,True,4,1,1609.0
1,0,1,18.0,0,True,1,1,2105.0
1,0,1,30.0,0,True,1,1,1441.0
2,1,1,29.0,0,True,6,0,0.0
1,0,2,19.0,0,True,1,1,690.0
2,0,3,30.0,0,False,6,0,6411.0
1,1,1,0.0,0,True,3,0,0.0
3,1,3,30.0,0,True,1,1,0.0
3,0,1,18.0,0,False,5,0,783.0
3,0,1,41.0,0,False,4,0,2099.0
1,0,1,19.0,0,False,1,0,1442.0
1,0,1,38.0,0,False,1,0,1544.0
1,0,1,18.0,0,False,3,0,809.0
1,1,2,46.0,0,False,3,1,0.0
1,1,1,15.0,0,True,3,1,0.0
3,1,1,25.0,0,True,1,1,0.0
2,1,3,19.0,0,True,6,1,0.0
1,0,1,6.0,0,False,1,0,0.0
1,0,1,37.0,0,False,3,1,1792.0
2,0,1,0.0,0,True,2,0,0.0
2,0,1,28.0,0,True,6,1,11846.0
3,0,1,23.0,0,False,5,1,2578.0
3,0,1,52.0,0,True,5,0,1939.0
1,0,1,3.0,0,False,3,0,0.0
1,0,1,14.0,0,False,1,1,947.0
3,0,1,60.0,0,False,1,0,1775.0
2,0,1,33.0,0,True,6,0,3994.0
2,1,1,14.0,0,True,2,0,0.0
1,0,1,27.0,0,False,4,0,791.0
1,0,1,31.0,0,True,3,1,927.0
1,0,1,58.0,0,True,4,0,840.0
1,1,2,16.0,0,True,3,1,0.0
1,0,1,32.0,0,False,3,1,1821.0
1,0,1,0.0,0,False,3,0,0.0
2,0,3,44.0,0,True,6,1,14807.0
2,1,2,35.0,0,True,6,0,0.0
1,0,3,23.0,0,False,1,0,722.0
2,0,3,40.0,0,False,6,1,8056.0
1,1,2,3.0,0,False,3,1,0.0
3,0,1,32.0,0,False,1,0,2505.0
1,0,2,13.0,0,False,1,0,647.0
1,0,3,58.0,0,False,3,0,676.0
1,0,1,6.0,0,False,3,0,0.0
3,0,1,36.0,0,False,1,0,1148.0
1,0,1,16.0,0,True,1,1,1183.0
3,1,1,28.843144292893037,0,True,1,1,0.0
3,1,1,26.0,0,True,1,0,0.0
2,1,3,59.0,0,True,0,0,0.0
1,0,3,25.0,0,True,1,0,899.0
3,0,3,26.0,0,True,5,0,866.0
3,1,1,13.0,0,True,1,0,0.0
1,0,1,33.0,0,True,1,0,755.0
2,0,1,15.0,0,True,0,0,7358.0
1,0,1,33.0,0,False,1,0,2789.0
1,0,1,30.0,0,False,1,1,737.0
2,1,1,19.0,0,True,0,0,0.0
3,1,1,19.0,0,True,1,1,318.0243902439024
2,1,3,40.0,0,True,0,1,0.0
3,0,1,54.0,1,False,1,0,1286.0
1,0,1,51.0,0,True,1,1,1170.0
1,0,2,23.0,0,True,1,1,753.0
3,0,3,47.0,0,True,1,1,473.11955347497303
1,1,1,18.0,0,True,3,1,0.0
1,1,1,19.0,0,True,3,0,0.0
2,1,1,52.0,0,True,0,0,0.0
1,0,1,20.0,0,False,1,1,264.45643227768835
1,0,1,25.0,0,False,4,0,997.0
3,0,1,57.0,1,False,1,0,1309.0
1,0,1,19.0,0,True,1,1,649.0
3,1,1,41.0,0,True,1,1,0.0
3,1,1,21.0,0,True,1,0,0.0
1,1,1,19.0,0,True,3,1,0.0
1,0,3,24.0,0,True,1,1,2217.0
1,0,1,54.0,0,False,3,1,912.0
1,1,3,26.0,0,True,3,1,228.45643227768832
1,0,1,26.0,0,False,1,0,713.0
1,0,1,39.0,0,False,3,0,854.0
1,0,1,53.0,0,True,3,1,992.0
1,0,1,21.0,0,True,3,0,926.0
1,0,1,40.0,0,True,3,1,1225.0243902439024
1,0,1,20.0,0,False,1,0,3062.0
1,1,3,18.0,0,True,3,1,0.0
1,0,1,18.0,0,False,4,0,791.0
1,0,1,21.0,0,False,3,0,809.0
1,0,1,35.0,0,False,1,0,861.0
1,1,1,64.0,0,True,3,1,0.0
1,0,2,57.0,0,False,1,1,684.0
2,0,3,64.0,0,True,0,1,0.0
3,0,1,26.0,0,False,5,1,2088.345007183908
1,0,1,27.0,0,False,3,0,809.0
2,0,2,29.0,1,False,6,0,6608.0
3,1,1,48.0,0,False,4,1,0.0
1,0,3,38.0,0,False,1,0,804.0
1,0,1,4.0,0,False,3,1,0.0
2,1,3,28.843144292893037,0,True,6,0,0.0
1,1,1,65.0,0,False,3,1,0.0
1,0,1,45.0,0,False,1,0,2797.0
1,0,1,18.0,0,True,1,0,698.0
3,0,1,56.0,0,False,1,0,1129.0
1,0,2,50.0,0,False,1,1,689.0
3,1,1,39.0,0,True,1,1,0.0
2,0,1,54.0,0,True,6,1,8420.0
1,0,1,22.0,0,False,1,1,739.0
1,0,3,10.0,0,True,3,1,0.0
3,1,2,55.0,0,True,4,0,0.0
1,0,1,19.0,0,False,3,1,5990.125761375851
3,0,1,55.0,0,False,4,0,1298.0
1,0,1,0.0,0,False,1,0,0.0
1,0,1,60.0,0,False,1,0,901.0
1,0,3,16.0,0,False,3,0,876.0
3,0,1,28.0,0,False,5,0,1182.0
2,0,1,21.0,0,False,6,0,3676.0
1,1,2,20.0,0,False,3,1,0.0
3,0,1,25.0,0,False,5,1,1056.0
1,0,1,1.0,0,True,3,1,0.0
1,0,1,73.0,0,False,3,0,709.0
3,1,1,2.0,0,True,1,0,0.0
1,0,1,0.0,0,True,3,1,0.0
1,0,1,24.0,0,False,1,1,804.0
1,0,2,20.0,0,False,3,0,806.0
1,0,1,24.0,0,True,1,1,701.0
2,1,1,40.0,0,True,0,1,0.0
1,0,1,29.0,0,False,1,0,2524.0
3,1,1,51.0,0,False,4,0,0.0
1,1,3,54.0,0,True,6,1,0.0
